"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
14.256,-84.395836,32.008888,0,1,9,180,138,1253,146,5678,1242,18,53,362,1,362,1,1
3.926,-84.395836,32.010277,0,1,9,180,138,1253,146,5678,1242,18,53,362,1,362,1,1
24.66,-84.395833,32.001667,0,1,9,180,138,1253,146,5678,1242,18,53,362,1,362,1,1
14.566,-84.395833,32.008889,0,1,9,180,138,1253,146,5678,1242,18,53,362,1,362,1,1
5.011,-84.395833,32.010278,0,1,9,180,138,1253,146,5678,1242,18,53,362,1,362,1,1
13.962,-84.377619,10.217261,0,10,2,313,89,502,1913,9592,2619,16,54,928,8,928,4,4
10.834,-84.377617,10.217261,0,10,2,313,89,502,1913,9592,2619,16,54,928,8,928,4,4
2.635,-84.274019,10.071161,0,10,2,334,94,787,1307,9885,2533,19,53,581,6,581,7,4
2.941,-84.274017,10.071161,0,10,2,334,94,787,1307,9885,2533,19,53,581,6,581,7,4
66.1602,-83.963739,9.853389,0,1,2,311,111,483,1513,4767,2456,18,55,527,4,527,7,7
6.53,-83.891014,9.8903,0,1,2,311,111,886,1513,4767,2456,18,55,527,4,527,4,7
6.48,-83.891014,9.8903,0,1,2,311,111,886,1513,4767,2456,18,55,527,4,527,4,7
5.55985,-83.891014,9.8903,0,1,2,311,111,886,1513,4767,2456,18,55,527,4,527,4,7
5.2952,-83.891011,9.8903,0,1,2,311,111,886,1513,4767,2456,18,55,527,4,527,4,7
13.1,-83.883333,10.4,0,1,2,316,102,1632,66,9205,3759,26,52,479,1,479,4,11
13.143,-83.880173,9.91577,0,10,2,294,92,886,2006,9999,2781,16,52,684,7,684,4,4
13.68,-83.880169,9.915769,0,10,2,294,92,886,2006,9999,2781,16,52,684,7,684,4,4
156.47,-83.86779,9.947661,0,10,2,260,87,886,2131,10049,2937,15,53,784,13,784,4,4
131.52,-83.86779,9.947661,0,10,2,260,87,886,2131,10049,2937,15,53,784,13,784,4,4
127.0252,-83.867789,9.947661,0,10,2,260,87,886,2131,10049,2937,15,53,784,13,784,4,4
41.6314,-83.85997,9.973289,0,10,2,260,87,913,2131,10049,2937,15,53,784,13,784,4,4
42.4769,-83.859969,9.973289,0,10,2,260,87,913,2131,10049,2937,15,53,784,13,784,4,4
13.096,-83.851112,33.297779,0,8,5,199,135,948,174,7326,1230,17,54,453,2,453,1,1
13.096,-83.851111,33.297778,0,8,5,199,135,948,174,7326,1230,17,54,453,2,453,1,1
7.2,-83.752222,9.963889,0,10,2,337,88,1083,1383,9839,3286,19,54,697,10,697,4,4
7.3,-83.625,10.316667,0,1,2,373,101,1482,48,10085,3657,26,53,608,0,608,11,4
18.78,-83.615,33.231111,0,8,5,219,135,939,177,9698,1217,17,54,485,1,485,1,1
18.78,-83.614998,33.23111,0,8,5,219,135,939,177,9698,1217,17,54,485,1,485,1,1
58.47,-83.590556,31.506111,0,3,9,80,129,1638,105,6970,1212,19,53,427,1,427,1,18
58.47,-83.590553,31.506111,0,3,9,80,129,1638,105,6970,1212,19,53,427,1,427,1,18
0.698,-83.56667,9.88333,0,6,2,321,91,561,930,10459,3164,21,53,761,13,761,4,4
13.7085,-83.164583,30.385194,0,6,9,55,133,1333,29,10499,1349,20,51,362,0,362,1,19
13.78199963,-83.164581,30.385195,0,6,9,55,133,1333,29,10499,1349,20,51,362,0,362,1,19
13.7085,-83.164581,30.385195,0,6,9,55,133,1333,29,10499,1349,20,51,362,0,362,1,19
148.434,-83.134422,30.289992,0,1,9,62,133,1674,33,7388,1362,20,51,320,0,320,19,19
5.1678,-83.132906,30.364783,0,1,9,62,133,1674,33,7388,1362,20,51,320,0,320,1,19
5.1678,-83.132904,30.364784,0,1,9,62,133,1674,33,7388,1362,20,51,320,0,320,1,19
44.1669,-82.950325,30.101978,0,1,9,51,136,1691,32,7449,1378,20,50,499,0,499,1,1
41.02600075,-82.950325,30.101978,0,1,9,51,136,1691,32,7449,1378,20,50,499,0,499,1,1
44.16445,-82.950325,30.101978,0,1,9,51,136,1691,32,7449,1378,20,50,499,0,499,1,1
71.21,-82.939812,30.225275,0,1,9,71,133,1030,41,10394,1368,20,51,421,0,421,1,1
52.91095,-82.939812,30.225275,0,1,9,71,133,1030,41,10394,1368,20,51,421,0,421,1,1
52.9134,-82.939811,30.225275,0,1,9,71,133,1030,41,10394,1368,20,51,421,0,421,1,1
3.311999989,-82.936194,33.593306,16,9,5,172,137,1021,178,8721,1208,17,52,471,1,471,1,1
3.152,-82.936194,33.593306,16,9,5,172,137,1021,178,8721,1208,17,52,471,1,471,1,1
21.426,-82.923542,30.211086,0,1,9,71,133,1030,41,10394,1368,20,51,421,0,421,1,1
21.426,-82.923538,30.211086,0,1,9,71,133,1030,41,10394,1368,20,51,421,0,421,1,1
4.08,-82.918983,30.2125,0,1,9,71,133,1030,41,10394,1368,20,51,421,0,421,1,1
78.266,-82.901492,30.308678,0,3,9,50,134,875,37,12213,1359,20,52,504,0,504,1,1
3.59,-82.230598,31.103283,0,1,9,72,137,1022,44,8364,1304,19,47,483,0,483,19,1
3.5459,-82.230598,31.103283,0,1,9,72,137,1022,44,8364,1304,19,47,483,0,483,19,1
9.47,-82.220085,29.740917,0,1,9,23,131,577,45,8104,1309,20,47,411,0,411,1,1
6.53,-82.220085,29.740917,0,1,9,23,131,577,45,8104,1309,20,47,411,0,411,1,1
6.53,-82.220083,29.740917,0,1,9,23,131,577,45,8104,1309,20,47,411,0,411,1,1
5.1335,-81.819444,34.291111,153,8,5,183,137,960,153,8307,1196,16,53,475,1,475,1,1
6.285,-81.819443,34.291111,153,8,5,183,137,960,153,8307,1196,16,53,475,1,475,1,1
5.1335,-81.819443,34.291111,153,8,5,183,137,960,153,8307,1196,16,53,475,1,475,1,1
4.276000047,-81.623536,33.949078,15,9,5,196,139,962,171,7159,1207,16,51,449,1,449,1,1
3.743999977,-81.623536,33.949078,15,9,5,196,139,962,171,7159,1207,16,51,449,1,449,1,1
3.84445,-81.623536,33.949078,15,9,5,196,139,962,171,7159,1207,16,51,449,1,449,1,1
6.0645,-81.566948,34.456112,153,9,5,214,135,940,123,8326,1189,16,52,491,1,491,1,1
6.0645,-81.566944,34.456111,153,9,5,214,135,940,123,8326,1189,16,52,491,1,491,1,1
10.74400019,-81.53289,31.753471,0,1,9,143,133,969,13,15515,1254,19,49,771,1,771,1,1
7.9853,-81.53289,31.753471,0,1,9,143,133,969,13,15515,1254,19,49,771,1,771,1,1
19.466,-81.460053,34.984833,0,2,5,220,133,1295,173,7802,1228,15,53,458,2,458,1,1
3.983999977,-81.417708,32.433704,10,1,9,212,136,928,43,7405,1221,18,49,606,0,606,1,1
3.982,-81.392891,34.943417,0,9,5,185,137,1204,175,10598,1218,16,54,372,1,372,1,1
5.5304,-81.361641,34.992695,0,9,5,170,135,1291,187,7926,1222,15,53,436,1,436,1,1
4.815,-81.143776,34.870029,0,9,5,153,138,1100,195,7880,1216,16,53,375,1,375,19,1
4.7415,-81.143776,34.870029,0,9,5,153,138,1100,195,7880,1216,16,53,375,1,375,19,1
33.52899925,-81.134392,34.859974,0,4,5,155,132,1071,182,7317,1208,16,56,397,1,397,19,1
26.228,-81.134392,34.859974,0,4,5,155,132,1071,182,7317,1208,16,56,397,1,397,19,1
62.92899925,-81.120193,34.879139,0,4,5,155,132,1100,182,7317,1208,16,56,397,1,397,19,1
53.325,-81.120193,34.879139,0,4,5,155,132,1100,182,7317,1208,16,56,397,1,397,19,1
3.7442,-80.913719,27.8185,585,1,9,107,122,1143,21,6874,1220,22,56,876,0,876,19,19
5.1433,-80.587502,33.886112,10,1,9,335,145,1263,60,7825,1184,17,51,502,1,502,1,1
5.1433,-80.5875,33.886111,10,1,9,335,145,1263,60,7825,1184,17,51,502,1,502,1,1
10.7538,-80.573611,33.882778,10,1,9,335,145,1116,60,7825,1184,17,51,502,1,502,1,1
10.75135,-80.573608,33.882778,10,1,9,335,145,1116,60,7825,1184,17,51,502,1,502,1,1
5.109,-80.545556,33.696944,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
3.345,-80.545555,33.696945,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
5.109,-80.545555,33.696945,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
7.51,-80.544444,33.693889,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
7.51,-80.544441,33.69389,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
5.157999907,-80.540001,33.698055,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
4.3985,-80.540001,33.698055,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
4.3985,-80.54,33.698056,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
6.5545,-80.538889,33.700278,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
7.412000093,-80.538887,33.700279,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
6.5545,-80.538887,33.700279,10,1,9,484,141,1170,39,9040,1174,17,49,670,0,670,1,1
46.6414,-80.496109,34.092777,105,1,9,142,141,969,82,8245,1189,17,52,347,1,347,1,1
73.95400299,-80.482559,34.111278,105,1,9,142,141,969,82,8245,1189,17,52,347,1,347,1,1
172.101,-80.462222,33.866111,0,1,9,205,144,1113,60,8071,1188,17,51,534,0,534,1,1
7.6276,-80.4188,34.218735,105,1,9,139,143,978,89,9105,1182,17,52,368,1,368,1,1
21.5441,-80.360275,34.271667,105,1,9,117,142,988,87,8375,1174,17,50,428,1,428,1,1
22.0439,-80.360191,34.271915,105,1,9,117,142,988,87,8375,1174,17,50,428,1,428,1,1
13.096,-80.359169,34.256943,105,1,9,117,142,988,87,8375,1174,17,50,428,1,428,1,1
25.16765,-80.332779,34.334167,105,1,9,103,141,1126,86,8638,1175,17,51,311,1,311,1,1
36.7924,-80.312225,34.295277,105,1,9,101,145,1126,76,8543,1169,17,49,436,1,436,1,1
5.55,-80.301735,34.293724,105,1,9,101,145,1126,76,8543,1169,17,49,436,1,436,1,1
5.83175,-80.301735,34.293724,105,1,9,101,145,1126,76,8543,1169,17,49,436,1,436,1,1
26.277,-80.299164,34.294445,105,1,9,101,145,1126,76,8543,1169,17,49,436,1,436,1,1
3.4894,-80.281387,34.258335,105,1,9,101,145,1197,76,8543,1169,17,49,436,1,436,1,1
70.644,-80.213333,34.117779,105,1,9,145,145,1229,51,7777,1179,17,51,539,0,539,1,1
5.314,-80.194443,34.114723,105,1,9,145,145,1229,51,7777,1179,17,51,539,0,539,1,1
6.333999953,-79.995277,34.041943,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
5.45935,-79.995277,34.041943,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
6.5006,-79.995003,34.043335,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
6.5006,-79.995,34.043333,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
5.5892,-79.994722,34.041111,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
5.58675,-79.99472,34.041111,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
7.216,-79.990556,34.037778,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
11.185,-79.990555,34.037777,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
7.216,-79.990555,34.037777,315,5,9,284,143,1397,42,8374,1185,17,49,553,0,553,1,1
4.4965,-79.936944,34.015833,315,1,9,255,139,1343,38,8547,1186,17,50,523,0,523,1,1
4.4965,-79.936943,34.015835,315,1,9,255,139,1343,38,8547,1186,17,50,523,0,523,1,1
3.7272,-79.921944,34.008333,315,1,9,255,139,1343,38,8547,1186,17,50,523,0,523,1,1
3.7272,-79.921944,34.008335,315,1,9,255,139,1343,38,8547,1186,17,50,523,0,523,1,1
9.05,-77.63,-1.75,0,3,2,435,106,1424,484,16018,4022,24,48,1237,4,1237,11,11
8.818,-77.622,-1.062,0,5,2,397,104,1753,529,15321,4240,23,50,1152,2,1152,11,11
2.96,-77.615,-1.068,0,3,2,369,106,1753,432,15492,4292,24,48,1167,3,1167,11,11
2.728,-77.612,-1.074,0,3,2,369,106,1753,432,15492,4292,24,48,1167,3,1167,11,11
2.264,-77.61,-1.078,0,3,2,369,106,1753,432,15492,4292,24,48,1167,3,1167,11,11
4.08,-76.583336,2.416667,0,11,2,284,92,1134,1892,9541,2104,17,53,820,6,820,4,4
4.423,-76.583336,2.416667,0,11,2,284,92,1134,1892,9541,2104,17,53,820,6,820,4,4
4.423,-76.583333,2.416667,0,11,2,284,92,1134,1892,9541,2104,17,53,820,6,820,4,4
11.0135,-76.5,3.083333,0,1,3,373,124,1445,982,12898,1989,24,54,489,0,489,11,11
16.82,-76.5,3.083333,0,1,3,373,124,1445,982,12898,1989,24,54,489,0,489,11,11
10.5485,-76.5,3.083333,0,1,3,373,124,1445,982,12898,1989,24,54,489,0,489,11,11
4.062,-76.482,-0.699,0,1,2,372,102,1458,245,14755,3350,25,45,727,1,727,11,11
4.874,-76.474,-0.698,0,1,2,372,102,1458,245,14755,3350,25,45,727,1,727,11,11
17.6775,-76.35,3.483333,0,1,3,403,139,1318,974,9386,1440,24,58,403,0,403,21,21
17.8,-76.349998,3.483333,0,1,3,403,139,1318,974,9386,1440,24,58,403,0,403,21,21
22.21,-76.349998,3.483333,0,1,3,403,139,1318,974,9386,1440,24,58,403,0,403,21,21
17.6775,-76.349998,3.483333,0,1,3,403,139,1318,974,9386,1440,24,58,403,0,403,21,21
16.036,-76.349998,3.483333,0,1,3,403,139,1318,974,9386,1440,24,58,403,0,403,21,21
7.774,-76.155,-0.639,0,1,2,365,102,1440,238,14150,3220,25,46,772,1,772,1,1
4.468,-76.144,-0.638,0,1,2,365,102,1440,238,14150,3220,25,46,772,1,772,1,1
1.22,-76.1,-5.75,0,1,2,259,117,1467,144,18809,2107,27,47,420,1,420,1,1
0.698,-76.08333,-5.76667,0,1,2,259,117,1585,144,18809,2107,27,47,420,1,420,1,1
4.619,-73.483333,4.05,0,1,8,288,128,1531,340,8037,3163,26,51,405,0,405,7,1
5.55,-73.48333,4.05,0,1,8,288,128,1531,340,8037,3163,26,51,405,0,405,7,1
5.06,-73.48333,4.05,0,1,8,288,128,1531,340,8037,3163,26,51,405,0,405,7,1
4.619,-73.48333,4.05,0,1,8,288,128,1531,340,8037,3163,26,51,405,0,405,7,1
4.19025,-73.445,-4.063611,0,1,2,359,111,1986,116,10552,2602,26,46,812,1,812,1,1
1.8,-73.439,-3.951,0,1,2,296,113,1710,125,10681,2643,26,45,610,1,610,1,1
4.642,-73.437,-3.953,0,1,2,296,113,1710,125,10681,2643,26,45,610,1,610,1,1
2.96,-73.436,-3.948,0,1,2,296,113,1710,125,10681,2643,26,45,610,1,610,1,1
2.438,-73.434,-3.949,0,1,2,296,113,1710,125,10681,2643,26,45,610,1,610,1,1
9.804,-73.426,-3.954,0,1,2,296,113,1710,125,10681,2643,26,45,610,1,610,1,1
3.9085,-73.419722,-3.788056,0,1,2,232,110,1792,107,10226,2717,26,46,715,0,715,15,3
3.53775,-73.371944,-3.910833,0,1,2,222,114,2419,110,10111,2687,26,46,555,1,555,1,15
2.554,-72.907,-3.252,0,1,2,258,106,3750,111,9455,3155,26,46,1174,1,1174,15,3
2.554,-72.904,-3.251,0,1,2,258,106,3750,111,9455,3155,26,46,1174,1,1174,15,3
2.786,-72.846,-3.44,0,1,2,266,108,3602,99,9495,3092,26,47,984,1,984,1,1
1.8,-72.843,-3.434,0,1,2,266,108,3602,99,9495,3092,26,47,984,1,984,1,1
6.208,-72.79,-8.884,0,3,2,265,119,1747,233,16822,1774,25,49,325,1,325,1,1
4.874,-72.267,-9.044,0,3,2,270,117,1745,287,15288,1796,25,50,255,1,255,19,19
4.199999809,-72.176667,18.557752,280,1,3,361,139,771,89,7366,1023,27,67,297,1,297,30,30
4.699999809,-72.175827,18.559273,280,1,3,361,139,771,89,7366,1023,27,67,297,1,297,30,30
6.400000095,-72.174325,18.524682,280,1,3,361,139,337,89,7366,1023,27,67,297,1,297,30,30
61.70000076,-72.152664,18.568915,280,1,3,361,139,905,89,7366,1023,27,67,297,1,297,30,30
6.099999905,-72.144162,18.511077,280,5,2,390,126,183,669,7856,1437,23,58,379,17,379,30,7
12.994,-72.09167,-39.56667,61,0,5,278,86,1825,269,48139,2308,11,54,1686,4,1686,4,4
4.99,-72.09167,-39.56667,61,0,5,278,86,1825,269,48139,2308,11,54,1686,4,1686,4,4
9.7895,-72.03,-39.5,61,0,5,278,86,1838,269,48139,2308,11,54,1686,4,1686,4,4
3.59,-71.336113,4.573889,0,1,8,279,132,1398,166,8603,2540,27,51,305,0,305,11,11
4.08,-71.336113,4.573889,0,1,8,279,132,1398,166,8603,2540,27,51,305,0,305,11,11
3.835,-71.336113,4.573889,0,1,8,279,132,1398,166,8603,2540,27,51,305,0,305,11,11
3.835,-71.336111,4.573889,0,1,8,279,132,1398,166,8603,2540,27,51,305,0,305,11,11
1.568,-71.31667,4.5,0,3,8,279,131,1363,163,4566,2575,27,51,284,1,284,11,11
1.626,-70.306,-3.741,0,3,2,367,109,1852,108,9132,2954,27,42,448,1,448,1,1
1.974,-70.303,-3.741,0,3,2,367,109,1852,108,9132,2954,27,42,448,1,448,1,1
2.902,-69.993,-3.058,0,3,2,305,112,1572,105,9335,2941,27,43,558,1,558,1,1
2.148,-69.991,-3.056,0,3,2,305,112,1572,105,9335,2941,27,43,558,1,558,1,1
6.498,-69.906,-4.007,0,3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
3.598,-69.904,-4.002,0,3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
3.076,-69.901,-4.007,0,3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
3.482,-69.9,-3.995,0,3,2,304,111,1650,117,9759,2901,27,42,429,1,429,1,1
2.786,-69.296,-12.839,0,1,2,269,118,2505,215,20406,2575,25,48,458,1,458,1,1
2.612,-69.288,-12.844,0,1,2,269,118,2505,215,20406,2575,25,48,458,1,458,1,1
3.308,-69.286,-12.835,0,1,2,269,118,2505,215,20406,2575,25,48,458,1,458,1,1
5.86,-69.278,-12.836,0,1,2,255,121,2505,226,20441,2459,25,47,437,0,437,1,1
3.598,-69.271,-12.83,0,1,2,255,121,2505,226,20441,2459,25,47,437,0,437,1,1
2.612,-69.261,-12.826,0,1,2,255,121,2505,219,20315,2371,25,49,411,0,411,1,1
6.73,-68.963,-12.5,8,1,2,284,117,2290,199,19130,2008,25,49,381,1,381,1,1
5.512,-68.776,-10.818,5,3,2,159,117,1634,261,12371,1691,25,47,226,2,226,1,1
4.004,-68.773,-10.8,5,3,2,159,117,1634,261,12371,1691,25,47,226,2,226,1,1
3.076,-68.311,-10.566,0,3,2,191,112,2054,211,10417,1702,25,49,199,1,199,1,1
4.352,-68.301,-10.556,0,3,2,191,112,2054,211,10417,1702,25,49,199,1,199,1,1
1.336,-67.038,1.93,0,9,2,214,107,1445,100,8328,3419,26,42,1248,1,1248,1,1
2.423,-66.976111,18.127222,0,8,2,480,118,516,378,14397,1779,24,59,828,10,828,1,1
2.76845,-66.975,18.128056,0,8,2,480,118,516,378,14397,1779,24,59,828,10,828,1,1
6.971000047,-66.968475,18.357056,0,5,2,509,133,391,253,9420,1960,24,53,619,3,619,1,1
6.624000092,-66.968475,18.357056,0,5,2,509,133,391,253,9420,1960,24,53,619,3,619,1,1
14.60000038,-66.968475,18.357056,0,5,2,509,133,391,253,9420,1960,24,53,619,3,619,1,1
7.381425,-66.968475,18.357056,0,5,2,509,133,391,253,9420,1960,24,53,619,3,619,1,1
9.8,-66.968472,18.357056,0,5,2,509,133,391,253,9420,1960,24,53,619,3,619,1,1
22.945,-66.95,1.883333,0,9,2,191,103,1376,104,8441,3413,26,41,1204,1,1204,11,11
35.93,-66.949997,1.883333,0,9,2,191,103,1376,104,8441,3413,26,41,1204,1,1204,11,11
20.6505,-66.949997,1.883333,0,9,2,191,103,1376,104,8441,3413,26,41,1204,1,1204,11,11
8.49,-66.933334,1.716667,0,9,2,188,97,1256,100,8832,3344,26,43,957,1,957,1,1
23.68,-66.933334,1.716667,0,9,2,188,97,1256,100,8832,3344,26,43,957,1,957,1,1
12.7775,-66.933334,1.716667,0,9,2,188,97,1256,100,8832,3344,26,43,957,1,957,1,1
6.4075,-66.933334,1.716667,0,9,2,188,97,1256,100,8832,3344,26,43,957,1,957,1,1
12.7775,-66.933333,1.716667,0,9,2,188,97,1256,100,8832,3344,26,43,957,1,957,1,1
3.9036,-66.933333,1.75,0,9,2,180,105,1256,105,8303,3395,26,42,1325,1,1325,1,1
34.411,-66.81778,18.179167,0,10,2,449,120,560,612,9554,2249,22,51,777,8,777,11,1
34.411,-66.817778,18.179167,0,10,2,449,120,560,612,9554,2249,22,51,777,8,777,11,1
3.59,-66.362808,18.318945,0,2,2,485,131,309,352,14362,1902,23,52,511,6,511,11,1
3.696000023,-66.362808,18.318945,0,2,2,485,131,309,352,14362,1902,23,52,511,6,511,11,1
11,-66.362808,18.318945,0,2,2,485,131,309,352,14362,1902,23,52,511,6,511,11,1
4.412333333,-66.362808,18.318945,0,2,2,485,131,309,352,14362,1902,23,52,511,6,511,11,1
5.1,-66.362806,18.318944,0,2,2,485,131,309,352,14362,1902,23,52,511,6,511,11,1
41.173,-65.894447,18.197779,0,1,2,354,132,640,112,5844,2114,25,53,555,2,555,7,7
41.173,-65.894444,18.197778,0,1,2,354,132,640,112,5844,2114,25,53,555,2,555,7,7
6.53,-65.820557,18.211666,0,1,2,354,132,705,112,5844,2114,25,53,555,2,555,11,7
6.53,-65.820556,18.211667,0,1,2,354,132,705,112,5844,2114,25,53,555,2,555,11,7
3.3205,-65.799167,18.187222,0,3,2,412,123,833,47,9521,2028,25,54,760,4,760,7,7
1.6155,-65.799164,18.187222,0,3,2,412,123,833,47,9521,2028,25,54,760,4,760,7,7
2.784000006,-65.792889,18.311056,0,11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
2.7478,-65.792889,18.311056,0,11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
2.823,-65.784417,18.304278,0,11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
2.39955,-65.759389,18.269222,0,11,2,378,111,705,491,5474,2079,23,49,899,12,899,11,11
4.1925,-65.73,18.3,0,11,2,378,111,839,491,5474,2079,23,49,899,12,899,16,11
2.467,-62.5,-10.5,0,8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
1.713,-62.5,-10.5,0,8,2,267,120,1918,192,8362,1978,25,46,242,2,242,1,1
2.032,-61.692,8.114,0,8,2,303,120,499,296,12191,1614,25,52,392,1,392,11,11
12.704,-61.5,-14.538,4,9,3,208,116,1606,259,10060,1396,25,52,224,1,224,11,11
5.976,-61.498,-14.538,4,9,3,208,116,1606,259,10060,1396,25,52,224,1,224,11,11
3.134,-61.403,6.102,0,2,2,342,116,559,377,12661,2069,25,48,423,5,423,1,1
6.109864,-61.3208,-15.1852,4,9,3,254,120,1458,310,9810,1302,25,53,197,2,197,11,11
4.0055776,-61.2264,-16.4021,4,9,3,261,124,1165,446,6739,1123,25,56,247,1,247,11,11
2.5588662,-61.2264,-16.4021,4,9,3,261,124,1165,446,6739,1123,25,56,247,1,247,11,11
3.714,-61.148,-14.386,4,9,3,207,115,1738,193,9767,1475,26,53,245,1,245,11,11
5.744,-61.14,-14.408,4,9,3,207,115,1738,193,9767,1475,26,53,245,1,245,11,11
6.44,-61.138,-14.408,4,9,3,207,115,1738,193,9767,1475,26,53,245,1,245,11,11
1.8,-60.928,-14.557,4,9,8,220,119,1548,215,9838,1466,26,53,221,1,221,11,11
1.6382322,-60.8962,-14.6561,4,9,3,196,121,1979,192,9846,1455,26,53,203,0,203,11,11
2.4273454,-60.8962,-14.6561,4,9,3,196,121,1979,192,9846,1455,26,53,203,0,203,11,11
2.496,-60.832,-14.577,4,9,3,199,116,1474,234,9156,1494,25,52,210,1,210,11,11
21.629156,-60.8019,-18.4127,0,5,8,252,127,1613,286,3864,870,26,60,256,0,256,11,11
1.1121548,-60.8019,-18.4127,0,5,8,252,127,1613,286,3864,870,26,60,256,0,256,11,11
9.572,-60.749,-14.561,4,9,3,244,118,1776,481,7187,1529,24,53,225,2,225,18,18
3.424,-60.748,-14.568,4,9,3,244,118,1776,481,7187,1529,24,53,225,2,225,18,18
3.54,-60.216,-2.609,0,3,2,351,111,1630,88,7627,2346,26,40,321,2,321,11,11
3.076,-60.214,-2.609,0,3,2,351,111,1630,88,7627,2346,26,40,321,2,321,11,11
3.076,-60.209,-2.607,0,3,2,351,111,1630,88,7627,2346,26,40,321,2,321,11,11
1.8,-60.153,-2.628,0,3,2,344,112,1620,93,7611,2354,26,40,292,2,292,11,11
45.387,-58.051583,-33.790528,84,1,8,295,137,2324,67,6753,1076,17,63,366,1,366,21,21
45.73,-58.051582,-33.790527,84,1,8,295,137,2324,67,6753,1076,17,63,366,1,366,21,21
45.387,-58.051582,-33.790527,84,1,8,295,137,2324,67,6753,1076,17,63,366,1,366,21,21
15.203,-58.045334,-32.383251,73,1,8,308,146,1926,44,7120,1205,18,65,333,1,333,22,22
15.203,-58.045333,-32.38325,73,1,8,308,146,1926,44,7120,1205,18,65,333,1,333,22,22
25.15,-58.044724,-32.384472,73,1,8,308,146,1926,44,7120,1205,18,65,333,1,333,22,22
25.15,-58.044722,-32.384472,73,1,8,308,146,1926,44,7120,1205,18,65,333,1,333,22,22
43.28,-57.809029,-34.342362,0,1,8,329,136,1967,39,7957,1115,17,62,423,1,423,21,21
43.28,-57.809028,-34.342361,0,1,8,329,136,1967,39,7957,1115,17,62,423,1,423,21,21
11.92,-57.652389,-33.192585,84,1,8,383,142,2310,50,7599,1201,18,62,380,1,380,21,21
12.1895,-57.652389,-33.192585,84,1,8,383,142,2310,50,7599,1201,18,62,380,1,380,21,21
12.1895,-57.652389,-33.192583,84,1,8,383,142,2310,50,7599,1201,18,62,380,1,380,21,21
24.1455,-57.634861,-31.400833,0,2,8,420,135,1225,77,5454,1351,19,59,358,1,358,21,21
12.4835,-57.621113,-31.845362,0,3,8,330,139,1355,78,10525,1300,18,60,437,1,437,21,21
12.4835,-57.621111,-31.845361,0,3,8,330,139,1355,78,10525,1300,18,60,437,1,437,21,21
24.758,-57.586389,-30.467,73,2,8,285,148,1306,86,5769,1443,20,59,334,1,334,21,21
22.21,-57.586388,-30.466999,73,2,8,285,148,1306,86,5769,1443,20,59,334,1,334,21,21
24.758,-57.586388,-30.466999,73,2,8,285,148,1306,86,5769,1443,20,59,334,1,334,21,21
8,-57.144333,-31.257084,0,2,8,407,140,1071,90,6352,1372,19,60,459,1,459,22,22
10.94,-57.144333,-31.257084,0,2,8,407,140,1071,90,6352,1372,19,60,459,1,459,22,22
10.94,-57.144333,-31.257083,0,2,8,407,140,1071,90,6352,1372,19,60,459,1,459,22,22
11.43,-56.861832,-33.664417,0,3,8,308,135,2025,143,6962,1265,17,61,443,1,443,21,21
11.724,-56.861832,-33.664417,0,3,8,308,135,2025,143,6962,1265,17,61,443,1,443,21,21
11.724,-56.861831,-33.664417,0,3,8,308,135,2025,143,6962,1265,17,61,443,1,443,21,21
2.09,-55.937,-9.601,0,10,2,230,106,1662,268,8822,2216,27,45,622,2,622,1,1
21.23,-55.908474,-34.641804,0,5,8,358,138,1836,36,10528,1131,16,60,566,1,566,21,21
20.25,-55.908474,-34.641804,0,5,8,358,138,1836,36,10528,1131,16,60,566,1,566,21,21
