"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
7.09695,-123.083084,45.36739,46,2,9,323,121,1740,163,8401,1304,11,55,633,4,633,19,19
6.301,-123.083083,45.367389,46,2,9,323,121,1740,163,8401,1304,11,55,633,4,633,19,19
57.1362,-123.078423,45.245358,46,1,9,250,136,1849,54,7038,1047,11,59,397,1,397,19,19
57.1362,-123.077222,45.245556,46,1,9,250,136,1849,54,7038,1047,11,59,397,1,397,19,19
26.1501,-123.0737,45.397858,46,2,9,323,121,1320,163,8401,1304,11,55,633,4,633,19,19
41.93025,-123.070366,45.250637,46,1,9,250,136,1849,54,7038,1047,11,59,397,1,397,19,19
39.213,-123.069444,45.638056,0,2,9,261,102,1646,232,10073,1553,10,54,869,5,869,19,19
35.865,-123.069443,45.638054,0,2,9,261,102,1646,232,10073,1553,10,54,869,5,869,19,19
61.5871,-123.069167,45.250833,46,1,9,250,136,1849,54,7038,1047,11,59,397,1,397,19,19
26.865,-123.066948,47.940277,406,2,6,166,92,1475,919,7220,1969,6,53,839,10,839,7,7
51.975,-123.058327,40.583351,0,3,6,176,125,1295,1089,9344,1122,10,61,580,12,580,19,19
5.5114,-123.050806,45.277194,46,3,9,259,125,1849,130,7983,1219,11,55,604,3,604,19,19
7.015325,-123.050804,45.277195,46,3,9,259,125,1849,130,7983,1219,11,55,604,3,604,19,19
2.6368,-123.041473,45.37508,46,2,9,323,121,1320,163,8401,1304,11,55,633,4,633,19,19
17.71565,-123.038422,45.368691,46,2,9,323,121,1740,163,8401,1304,11,55,633,4,633,19,19
13.9808,-123.037222,45.368889,46,2,9,323,121,1740,163,8401,1304,11,55,633,4,633,19,19
17.0405,-123.033333,45.058333,46,1,9,262,130,1825,38,7239,1010,12,59,596,0,596,NA,NA
17.0405,-123.033333,45.058334,46,1,9,262,130,1825,38,7239,1010,12,59,596,0,596,NA,NA
6.5642,-123.033,45.291056,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
13.43900019,-123.033,45.291056,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
7.44,-123.033,45.291056,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
9.2862,-123.032997,45.291054,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
5.7182,-123.027917,45.280889,46,3,9,259,125,1849,130,7983,1219,11,55,604,3,604,19,19
7.4393,-123.027916,45.280888,46,3,9,259,125,1849,130,7983,1219,11,55,604,3,604,19,19
18.918675,-123.010918,45.350357,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
23.14100075,-123.009811,45.287304,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
15.12,-123.009811,45.287304,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
17.892375,-123.009811,45.287304,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
15.7621,-123.009722,45.350556,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
14.1406,-123.008611,45.2875,46,3,9,259,125,1740,130,7983,1219,11,55,604,3,604,19,19
37.2,-123.001381,41.576416,0,3,6,109,101,988,1577,7768,1147,7,59,1244,18,1244,7,7
5.135,-123.001312,41.583695,0,3,6,109,101,988,1577,7768,1147,7,59,1244,18,1244,7,7
13.99,-122.973122,40.535591,0,3,6,160,126,1193,989,9130,1047,11,60,595,12,595,19,19
34.852,-122.97258,45.16647,0,1,9,237,135,2169,54,5831,1020,11,60,525,0,525,16,16
28.727,-122.97258,45.16647,0,1,9,237,135,2169,54,5831,1020,11,60,525,0,525,16,16
0.96,-122.971123,38.651443,209,8,13,221,127,1317,167,12871,1040,15,60,503,4,503,19,19
20.54,-122.971077,40.732914,0,3,6,173,114,1397,915,6846,1019,11,61,721,10,721,19,19
35.49145,-122.957008,41.305672,0,12,6,106,99,1213,1921,6192,1384,6,59,1176,17,1176,19,4
11.43,-122.953613,47.887222,0,3,6,130,98,1294,476,7332,1452,8,53,843,7,843,24,7
3.9575,-122.953611,47.887222,0,3,6,130,98,1294,476,7332,1452,8,53,843,7,843,24,7
5.079,-122.948128,44.816196,0,1,9,358,130,2006,100,6476,1149,11,56,458,1,458,19,19
2.975,-122.947098,40.637985,0,8,6,174,131,1195,720,8132,929,12,61,683,13,683,19,19
6.138,-122.942758,38.256617,149,0,13,184,127,1516,15,6846,1008,13,58,456,1,456,NA,NA
6.137999907,-122.942758,38.256617,149,0,13,184,127,1516,15,6846,1008,13,58,456,1,456,NA,NA
38.42899925,-122.941475,45.33675,0,1,9,279,129,1528,90,30713,1114,11,56,525,1,525,19,19
36.14400146,-122.941475,45.33675,0,1,9,279,129,1528,90,30713,1114,11,56,525,1,525,19,19
32.9845,-122.941475,45.33675,0,1,9,279,129,1528,90,30713,1114,11,56,525,1,525,19,19
32.2685,-122.940278,45.336944,0,1,9,279,129,1528,90,30713,1114,11,56,525,1,525,19,19
22.6,-122.940262,38.407879,149,8,6,237,126,1118,153,18430,1046,13,60,589,5,589,19,19
0.335,-122.935425,39.314346,0,8,6,234,123,885,933,14822,1186,12,60,816,11,816,19,19
5.207,-122.927011,38.277653,149,3,13,198,130,1516,74,11570,1000,13,56,450,4,450,NA,19
5.207000093,-122.927011,38.277653,149,3,13,198,130,1516,74,11570,1000,13,56,450,4,450,NA,19
0.66,-122.921753,39.004124,0,8,13,216,135,991,494,9968,920,14,63,303,4,303,19,19
0.175,-122.920212,40.237175,0,8,6,144,111,899,1649,8604,1561,8,58,1092,14,1092,7,7
29.84,-122.91906,40.70034,0,3,6,173,114,1195,915,6846,1019,11,61,721,10,721,19,19
39.31100075,-122.917305,45.317028,0,1,9,279,129,1528,90,30713,1114,11,56,525,1,525,19,19
34.27200073,-122.917305,45.317028,0,1,9,279,129,1528,90,30713,1114,11,56,525,1,525,19,19
30.065,-122.917305,45.317028,0,1,9,279,129,1528,90,30713,1114,11,56,525,1,525,19,19
22.79800037,-122.916191,45.312306,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
19.58399963,-122.916191,45.312306,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
17.9805,-122.916191,45.312306,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
31.9466,-122.916191,45.320084,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
28.0808,-122.916111,45.317222,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
1.035,-122.916084,39.76606,0,3,6,204,129,879,1293,11334,1411,10,58,616,12,616,19,19
55.48100075,-122.915359,45.31147,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
53.08799927,-122.915359,45.31147,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
48.26675,-122.915359,45.31147,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
16.6175,-122.915,45.3125,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
46.9654,-122.915,45.320278,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
46.9325,-122.914167,45.311667,0,1,9,279,129,1356,90,30713,1114,11,56,525,1,525,19,19
30.246,-122.9102,38.273461,149,3,13,198,130,1002,74,11570,1000,13,56,450,4,450,NA,19
30.24600075,-122.9102,38.273461,149,3,13,198,130,1002,74,11570,1000,13,56,450,4,450,NA,19
10.29,-122.905655,40.602711,0,8,6,168,128,974,1078,9056,1096,10,61,513,15,513,19,19
12.3365,-122.903892,47.789166,0,3,6,169,102,1376,125,47645,1209,10,54,827,6,827,7,7
3.4185,-122.903889,47.789167,0,3,6,169,102,1376,125,47645,1209,10,54,827,6,827,7,7
7.265,-122.899486,38.28865,149,3,13,186,129,1270,60,10204,948,14,57,420,4,420,19,16
14.18625,-122.894806,45.276749,0,2,9,326,132,1722,116,7705,1151,11,57,552,4,552,19,16
0.075,-122.892471,40.248924,0,3,13,180,123,957,888,8678,1038,12,61,632,11,632,19,19
0.5,-122.89148,39.2691,0,3,6,242,125,1223,894,11987,1147,12,60,629,10,629,19,19
3.02,-122.886604,38.511074,209,1,13,235,133,1372,49,11999,977,14,60,497,2,497,16,19
14.6591,-122.88298,41.239731,0,4,6,142,111,1045,1432,7842,1005,8,59,624,12,624,19,19
80.6179985,-122.882858,45.370636,0,1,9,291,131,1553,71,7353,1099,11,56,548,2,548,16,19
84,-122.882858,45.370636,0,1,9,291,131,1553,71,7353,1099,11,56,548,2,548,16,19
5.353999953,-122.881861,41.239889,0,4,6,142,111,1045,1432,7842,1005,8,59,624,12,624,19,19
72.6838,-122.881667,45.370833,0,1,9,291,131,1553,71,7353,1099,11,56,548,2,548,16,19
36.91,-122.879067,38.275586,149,3,13,186,129,1002,60,10204,948,14,57,420,4,420,19,16
0.705,-122.874817,40.216679,0,3,6,173,117,957,1283,9201,1299,10,60,647,13,647,19,19
0.015,-122.8741,38.696472,209,1,13,225,133,1408,128,9407,1026,15,60,439,5,439,16,16
22.625,-122.8741,38.696472,209,1,13,225,133,1408,128,9407,1026,15,60,439,5,439,16,16
2.7,-122.869881,40.675896,0,8,6,173,126,1079,836,8811,978,11,61,567,12,567,19,19
14.17400019,-122.864525,45.311749,0,2,9,326,132,1356,116,7705,1151,11,57,552,4,552,16,16
13.63199982,-122.864525,45.311749,0,2,9,326,132,1356,116,7705,1151,11,57,552,4,552,16,16
13.3025,-122.864525,45.311749,0,2,9,326,132,1356,116,7705,1151,11,57,552,4,552,16,16
12.5191,-122.863333,45.311944,0,2,9,326,132,1356,116,7705,1151,11,57,552,4,552,16,16
11.479,-122.860194,38.272197,149,3,13,186,129,1002,60,10204,948,14,57,420,4,420,19,16
11.47900019,-122.860194,38.272197,149,3,13,186,129,1002,60,10204,948,14,57,420,4,420,19,16
17.11400019,-122.856175,38.258372,149,8,13,200,127,1002,94,12423,992,14,57,421,6,421,19,19
23.66399963,-122.856175,38.258372,149,8,13,200,127,1002,94,12423,992,14,57,421,6,421,19,19
0.075,-122.848625,39.703834,0,8,6,170,116,879,1504,9566,1555,9,58,1121,12,1121,19,7
0.64,-122.843521,39.444023,0,3,6,223,121,1099,1041,11103,1237,11,59,939,10,939,19,19
147.65,-122.841681,38.273936,149,3,13,186,129,1002,60,10204,948,14,57,420,4,420,19,16
390.6239941,-122.841681,38.273936,149,3,13,186,129,1002,60,10204,948,14,57,420,4,420,19,16
6.677,-122.838342,38.255825,149,8,13,200,127,1002,94,12423,992,14,57,421,6,421,19,19
6.677000093,-122.838342,38.255825,149,8,13,200,127,1002,94,12423,992,14,57,421,6,421,19,19
46.75,-122.837311,40.748127,0,12,6,159,124,1272,799,8940,949,12,60,554,10,554,19,19
25.4235,-122.835083,45.326195,0,2,9,326,132,1356,116,7705,1151,11,57,552,4,552,16,16
7.559,-122.8342,38.291819,149,3,13,186,129,1270,60,10204,948,14,57,420,4,420,19,16
7.559000187,-122.8342,38.291819,149,3,13,186,129,1270,60,10204,948,14,57,420,4,420,19,16
36.428,-122.833889,45.326389,0,2,9,326,132,1356,116,7705,1151,11,57,552,4,552,16,16
0.255,-122.828384,40.034733,0,3,6,143,112,1187,1704,7843,1601,8,58,1064,16,1064,19,19
0.37,-122.817642,38.709522,209,1,13,225,133,886,128,9407,1026,15,60,439,5,439,19,16
0.37,-122.817162,38.711464,209,1,13,225,133,886,128,9407,1026,15,60,439,5,439,19,16
0.165,-122.815308,39.724815,0,8,6,145,112,1040,1479,9850,1520,9,57,1176,13,1176,19,19
78.413,-122.808567,38.294508,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,19,16
78.4129985,-122.808567,38.294508,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,19,16
12.98,-122.802902,40.667694,0,12,6,123,119,901,980,8756,1055,11,61,573,10,573,19,19
22.308,-122.800333,38.257447,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
22.30800037,-122.800333,38.257447,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
0.16,-122.799126,39.873505,0,8,6,151,128,949,1198,11034,1282,11,57,618,13,618,19,19
34.16600075,-122.79885,38.279183,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
49.00799927,-122.79885,38.279183,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
57.19600075,-122.798803,38.278814,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
148.8,-122.798803,38.278814,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
6.187,-122.796792,38.288425,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,19,16
6.187000093,-122.796792,38.288425,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,19,16
22.994,-122.795608,38.267761,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
22.99399925,-122.795608,38.267761,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
13.782,-122.792978,38.257703,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
13.78199963,-122.792978,38.257703,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
0.135,-122.789734,38.806606,209,8,13,199,125,994,674,11615,1152,13,61,586,13,586,19,19
0.200000003,-122.789436,38.976704,209,10,13,209,121,864,621,10259,964,13,63,442,7,442,19,19
0.165,-122.789436,38.976704,209,10,13,209,121,864,621,10259,964,13,63,442,7,442,19,19
34.999,-122.779386,38.287131,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,19,16
34.99899925,-122.779386,38.287131,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,19,16
6.627999907,-122.778983,38.3022,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,16,16
5.855999908,-122.778983,38.3022,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,16,16
40.4870015,-122.778408,38.271578,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
57.50400146,-122.778408,38.271578,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
35.39100075,-122.778408,38.302372,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,16,16
39.64799927,-122.778408,38.302372,149,8,13,180,134,1060,51,9781,881,14,59,422,4,422,16,16
15.056,-122.77635,38.278889,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
15.05599981,-122.77635,38.278889,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
10.205,-122.771328,38.257442,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
24.023,-122.770972,38.267728,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
24.02300037,-122.770972,38.267728,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
0.04,-122.769981,38.903763,209,10,13,209,121,783,621,10259,964,13,63,442,7,442,19,19
20.05,-122.763062,40.65519,0,12,6,123,119,901,980,8756,1055,11,61,573,10,573,19,19
47.2,-122.759186,38.282083,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
0.28,-122.758766,39.938904,0,8,6,146,111,949,1457,9976,1450,9,56,1153,14,1153,19,19
23.79999924,-122.758301,40.65517,0,12,6,123,119,901,980,8756,1055,11,61,573,10,573,19,19
21.35,-122.758301,40.65517,0,12,6,123,119,901,980,8756,1055,11,61,573,10,573,19,19
48.131,-122.756628,38.258853,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
48.13100075,-122.756628,38.258853,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
9.3377,-122.754167,44.913889,0,2,9,378,111,1828,207,6615,1381,11,56,629,2,629,16,16
7.902,-122.752844,38.242456,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
7.902000093,-122.752844,38.242456,149,8,13,191,135,808,103,11616,949,14,57,315,6,315,19,19
31.22600075,-122.751925,38.283819,149,8,13,180,134,808,51,9781,881,14,59,422,4,422,19,16
64.056,-122.746181,38.257275,149,8,13,191,135,728,103,11616,949,14,57,315,6,315,19,19
64.05600075,-122.746181,38.257275,149,8,13,191,135,728,103,11616,949,14,57,315,6,315,19,19
0.35,-122.743774,39.502052,0,8,6,240,124,701,1351,16928,1457,10,58,892,12,892,19,19
11.528,-122.7435,38.294969,149,8,13,180,134,875,51,9781,881,14,59,422,4,422,19,16
11.52800037,-122.7435,38.294969,149,8,13,180,134,875,51,9781,881,14,59,422,4,422,19,16
0.825,-122.741577,39.911755,0,8,6,146,111,685,1457,9976,1450,9,56,1153,14,1153,19,19
28.825,-122.741142,38.254392,149,8,13,191,135,728,103,11616,949,14,57,315,6,315,19,19
26.277,-122.740103,38.26515,149,8,13,191,135,728,103,11616,949,14,57,315,6,315,19,19
26.27699963,-122.740103,38.26515,149,8,13,191,135,728,103,11616,949,14,57,315,6,315,19,19
26.081,-122.734633,38.311022,149,8,13,180,134,875,51,9781,881,14,59,422,4,422,16,16
26.08100075,-122.734633,38.311022,149,8,13,180,134,875,51,9781,881,14,59,422,4,422,16,16
0.04,-122.73246,38.932663,209,10,13,209,121,719,621,10259,964,13,63,442,7,442,19,19
73.709,-122.731008,38.283842,149,8,13,180,134,728,51,9781,881,14,59,422,4,422,19,16
73.70900299,-122.731008,38.283842,149,8,13,180,134,728,51,9781,881,14,59,422,4,422,19,16
35.06,-122.725815,40.644207,0,12,6,123,119,1018,980,8756,1055,11,61,573,10,573,19,19
9.225,-122.725464,38.306242,149,8,13,180,134,875,51,9781,881,14,59,422,4,422,16,16
33.49,-122.723709,40.635315,0,8,6,134,120,1018,907,8715,1115,12,60,593,10,593,19,19
30.295,-122.723587,39.422703,0,8,13,177,125,957,1069,8781,1210,11,58,867,16,867,19,19
57,-122.721117,38.304056,149,1,13,243,145,875,64,7555,839,15,60,360,2,360,16,19
1.54,-122.720779,38.670406,209,3,13,205,124,875,415,11487,1063,14,61,553,10,553,16,19
0.025,-122.714569,38.88887,209,3,13,228,123,719,687,12177,1033,13,62,426,7,426,19,19
0.67,-122.713562,39.660877,0,3,13,211,132,985,890,9739,1050,12,60,443,15,443,7,19
0.335,-122.710991,39.383514,0,8,13,177,125,957,1069,8781,1210,11,58,867,16,867,19,19
0.325,-122.695587,40.225296,0,3,13,270,145,798,435,5962,849,16,63,276,5,276,19,19
0.24,-122.693733,40.147209,0,3,13,233,132,724,626,8980,931,14,61,613,8,613,19,19
0.285,-122.685753,39.920639,0,8,13,164,119,685,991,10376,1155,12,58,945,13,945,19,19
0.14,-122.68528,40.471603,0,8,13,170,131,1061,544,8816,1003,15,60,480,8,480,19,19
1.445,-122.683357,39.819584,0,8,13,184,128,757,905,9693,1077,12,58,611,15,611,19,19
0.1,-122.678108,39.023827,0,3,13,238,131,1407,530,9825,785,14,63,380,6,380,19,19
0.54,-122.67218,39.924198,0,8,13,164,119,685,991,10376,1155,12,58,945,13,945,19,19
0.100000001,-122.65992,38.888798,209,3,13,228,123,744,687,12177,1033,13,62,426,7,426,19,19
0.065,-122.65992,38.888798,209,3,13,228,123,744,687,12177,1033,13,62,426,7,426,19,19
0.1,-122.659515,38.917923,209,10,13,223,NA,744,505,9601,817,14,64,426,3,NA,19,19
0.08,-122.655266,39.660912,0,3,13,211,132,725,890,9739,1050,12,60,443,15,443,19,19
1.9,-122.654831,38.658459,209,3,13,205,124,738,415,11487,1063,14,61,553,10,553,19,19
1.6,-122.654717,38.688461,209,3,13,205,124,738,415,11487,1063,14,61,553,10,553,19,19
0.3,-122.650024,40.223526,0,3,13,270,145,892,435,5962,849,16,63,276,5,276,19,19
0.12,-122.649963,40.219894,0,3,13,270,145,892,435,5962,849,16,63,276,5,276,19,19
0.3,-122.649544,40.166248,0,3,13,270,145,646,435,5962,849,16,63,276,5,276,19,19
0.04,-122.64418,39.902271,0,8,13,164,119,870,991,10376,1155,12,58,945,13,945,19,19
0.66,-122.641106,39.396271,0,8,13,177,125,532,1069,8781,1210,11,58,867,16,867,19,19
0.22,-122.63829,39.56274,0,8,13,204,129,642,1071,11355,1216,11,60,777,14,777,7,7
0.085,-122.631859,39.454735,0,8,13,239,129,600,549,7708,749,14,62,443,10,443,19,19
6.04,-122.630669,40.433327,0,3,13,213,137,978,343,7115,991,16,59,373,3,373,19,19
41.614,-122.625,43.283333,404,2,6,201,102,1193,1040,7397,1461,9,55,1419,14,1419,19,19
2.85,-122.62059,40.810799,0,3,6,194,114,1426,992,9073,1119,11,60,770,15,770,19,19
0.15,-122.620003,39.569771,0,3,13,247,131,642,481,6821,735,14,62,354,12,354,7,19
0.54,-122.619911,39.562504,0,3,13,247,131,642,481,6821,735,14,62,354,12,354,7,19
5.099999905,-122.606865,40.480106,0,3,13,213,137,1018,343,7115,991,16,59,373,3,373,19,19
4.47,-122.606865,40.480106,0,3,13,213,137,1018,343,7115,991,16,59,373,3,373,19,19
0.1,-122.606522,39.468941,0,8,13,239,129,600,549,7708,749,14,62,443,10,443,19,19
0.200000003,-122.6035,38.961349,209,3,13,223,130,714,482,7723,763,14,64,303,3,303,19,19
0.15,-122.6035,38.961349,209,3,13,223,130,714,482,7723,763,14,64,303,3,303,19,19
25.37,-122.597656,40.664368,0,0,6,174,128,1179,637,6094,1162,13,59,505,13,505,19,19
0.100000001,-122.585503,38.7738,209,3,13,239,127,774,419,8022,974,14,64,380,7,380,19,19
0.05,-122.585503,38.7738,209,3,13,239,127,774,419,8022,974,14,64,380,7,380,19,19
0.085,-122.583198,39.752514,0,8,13,222,126,395,476,7281,749,15,61,435,13,435,19,19
1.03,-122.570106,40.601185,0,12,6,176,116,1202,654,10989,1127,14,59,695,11,695,19,19
0.100000001,-122.56723,38.84528,209,10,13,236,127,378,474,9236,865,14,63,364,5,364,19,19
0.1,-122.56723,38.84528,209,10,13,236,127,378,474,9236,865,14,63,364,5,364,19,19
0.19,-122.565788,39.01701,0,3,13,220,123,640,504,8721,727,14,64,422,6,422,19,19
0.200000003,-122.565094,39.031582,0,3,13,220,123,640,504,8721,727,14,64,422,6,422,19,19
0.15,-122.565094,39.031582,0,3,13,220,123,640,504,8721,727,14,64,422,6,422,19,19
0.18,-122.564537,39.702744,0,8,13,249,133,521,465,5046,721,15,62,351,11,351,19,19
4.62,-122.55088,40.628532,0,0,6,174,128,1365,637,6094,1162,13,59,505,13,505,19,19
0.88,-122.550667,40.614361,0,0,6,174,128,1202,637,6094,1162,13,59,505,13,505,19,19
4.095,-122.549492,40.793064,0,3,6,194,114,1432,992,9073,1119,11,60,770,15,770,19,19
5.225,-122.535507,40.796848,0,3,6,219,119,1432,843,8958,1220,12,59,749,15,749,19,19
6,-122.535347,40.800266,0,3,6,219,119,1432,843,8958,1220,12,59,749,15,749,19,19
4.15,-122.535347,40.800266,0,3,6,219,119,1432,843,8958,1220,12,59,749,15,749,19,19
0.47,-122.533051,40.599293,0,9,13,171,131,1202,326,8479,1118,16,58,378,2,378,19,19
22,-122.530312,40.786652,0,3,6,219,119,1457,843,8958,1220,12,59,749,15,749,19,19
0.2,-122.530113,38.873882,209,8,13,238,126,630,541,8406,880,14,63,365,6,365,19,19
0.05,-122.529244,40.673466,0,9,13,172,128,1365,420,7804,1219,15,58,519,4,519,19,19
0.1,-122.527031,40.639927,0,9,13,172,128,1365,420,7804,1219,15,58,519,4,519,19,19
0.765,-122.526978,39.759464,0,3,13,291,147,395,245,4784,582,16,63,228,3,228,19,19
0.1,-122.525101,40.183075,0,3,13,222,151,894,247,6614,739,17,60,273,2,273,19,19
0.225,-122.503754,40.177689,0,3,13,222,151,894,247,6614,739,17,60,273,2,273,19,19
0.475,-122.49884,39.759647,8,3,13,291,147,470,245,4784,582,16,63,228,3,228,19,19
0.4,-122.492714,38.887859,0,8,13,238,126,983,541,8406,880,14,63,365,6,365,19,19
1.05,-122.492653,40.579247,0,9,13,171,131,1424,326,8479,1118,16,58,378,2,378,19,19
0.28,-122.474167,39.445251,319,3,13,291,135,523,346,6826,566,16,65,281,6,281,19,19
3.2225,-122.472222,39.2875,319,3,13,285,141,643,472,4850,647,15,65,261,5,261,19,19
0.8975,-122.472221,39.287498,319,3,13,285,141,643,472,4850,647,15,65,261,5,261,19,19
2,-122.455101,40.553242,0,9,13,171,131,1424,326,8479,1118,16,58,378,2,378,19,19
1.86,-122.455101,40.553242,0,9,13,171,131,1424,326,8479,1118,16,58,378,2,378,19,19
13.52,-122.41777,41.028683,0,3,6,277,121,1273,825,8171,1258,12,58,754,14,754,19,19
0.175,-122.41449,39.563782,8,3,13,358,146,356,189,5013,519,16,65,239,3,239,19,19
2.3,-122.409111,40.405079,5,3,13,240,139,1163,176,6292,829,17,60,306,1,306,19,19
0.1,-122.378799,40.010777,5,3,13,249,155,814,184,5194,614,17,61,225,1,225,19,19
1.875,-122.373924,41.062752,0,4,6,242,103,1218,1171,7592,1161,10,60,814,14,814,19,19
30.05,-122.371944,38.252778,328,1,13,481,149,704,21,7718,744,15,58,342,0,342,19,19
30.05,-122.371941,38.252777,328,1,13,481,149,704,21,7718,744,15,58,342,0,342,19,19
13.978,-122.371391,38.256668,328,1,13,481,149,704,21,7718,744,15,58,342,0,342,19,19
13.978,-122.371389,38.256667,328,1,13,481,149,704,21,7718,744,15,58,342,0,342,19,19
0.67,-122.369347,41.05904,0,4,6,242,103,1218,1171,7592,1161,10,60,814,14,814,19,19
1.145,-122.369309,41.073387,0,4,6,242,103,1218,1171,7592,1161,10,60,814,14,814,19,19
0.25,-122.367119,39.571243,8,3,13,358,146,356,189,5013,519,16,65,239,3,239,19,19
48.2999,-122.363289,43.464321,404,2,6,133,96,1492,1191,7509,1447,8,55,1669,12,1669,4,4
0.47,-122.360939,39.766777,8,3,13,297,151,713,193,6794,558,17,64,211,2,211,19,19
5.58,-122.360199,41.387688,0,2,6,150,107,1256,1355,6609,908,8,61,706,4,706,19,19
44.0558,-122.358734,43.478439,404,1,6,115,93,1492,1313,7077,1436,7,55,2063,14,2063,4,19
0.115,-122.357201,39.476452,319,3,13,453,163,326,80,5658,471,16,68,203,1,203,19,19
7.265,-122.356888,38.220173,328,1,13,296,146,704,11,7832,697,15,62,311,0,311,19,19
12.214,-122.356613,38.218506,328,1,13,296,146,704,11,7832,697,15,62,311,0,311,19,19
7.8775,-122.356056,38.221283,328,1,13,296,146,704,11,7832,697,15,62,311,0,311,19,19
7.265,-122.355833,38.220278,328,1,13,296,146,704,11,7832,697,15,62,311,0,311,19,19
12.214,-122.355556,38.218611,328,1,13,296,146,704,11,7832,697,15,62,311,0,311,19,19
7.8775,-122.355,38.221389,328,1,13,296,146,704,11,7832,697,15,62,311,0,311,19,19
